;country;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;New_deaths;population;ratio
348;Argentina;ARG;20/05/2021;10549521;8397337;2152184;744;45708424;18.37153038
349;Argentina;ARG;21/05/2021;10758782;8531073;2227709;494;45708424;18.66411539
350;Argentina;ARG;22/05/2021;10958659;8638944;2319715;434;45708424;18.90011347
351;Argentina;ARG;23/05/2021;11067550;8701971;2365579;692;45708424;19.03800271
352;Argentina;ARG;24/05/2021;11149468;8735231;2414237;297;45708424;19.11076829
353;Argentina;ARG;25/05/2021;11242209;8807373;2434836;375;45708424;19.26859915
354;Argentina;ARG;26/05/2021;11331066;8878491;2452575;417;45708424;19.42418973
355;Argentina;ARG;27/05/2021;11503476;8988267;2515209;576;45708424;19.66435552
356;Argentina;ARG;28/05/2021;11676733;9084600;2592133;532;45708424;19.87511099
357;Argentina;ARG;29/05/2021;11906697;9208883;2697814;547;45708424;20.14701491
358;Argentina;ARG;30/05/2021;12119901;9361218;2758683;558;45708424;20.48029046
359;Argentina;ARG;31/05/2021;12257297;9476406;2780891;415;45708424;20.73229652
360;Argentina;ARG;01/06/2021;12497078;9667003;2830075;348;45708424;21.14928093
361;Argentina;ARG;02/06/2021;12801115;9924476;2876639;637;45708424;21.71257534
362;Argentina;ARG;03/06/2021;13079195;10158653;2920542;640;45708424;22.22490323
363;Argentina;ARG;04/06/2021;13374067;10417359;2956708;587;45708424;22.79089518
364;Argentina;ARG;05/06/2021;13730521;10733428;2997093;553;45708424;23.48238478
365;Argentina;ARG;06/06/2021;14092493;11071365;3021128;538;45708424;24.22171677
366;Argentina;ARG;07/06/2021;14336164;11290468;3045696;456;45708424;24.70106604
367;Argentina;ARG;08/06/2021;14663805;11577809;3085996;347;45708424;25.32970509
368;Argentina;ARG;09/06/2021;15012734;11888649;3124085;732;45708424;26.00975479
369;Argentina;ARG;10/06/2021;15353408;12202881;3150527;721;45708424;26.69722544
370;Argentina;ARG;11/06/2021;15730223;12555442;3174781;605;45708424;27.46855153
371;Argentina;ARG;12/06/2021;16102741;12879690;3223051;669;45708424;28.17793499
372;Argentina;ARG;13/06/2021;16286902;12991480;3295422;687;45708424;28.42250698
373;Argentina;ARG;14/06/2021;16382043;13043304;3338739;447;45708424;28.53588651
374;Argentina;ARG;15/06/2021;16643769;13223188;3420581;268;45708424;28.92943323
375;Argentina;ARG;16/06/2021;16876619;13389726;3486893;686;45708424;29.29378182
376;Argentina;ARG;17/06/2021;17172628;13609451;3563177;586;45708424;29.7744919
377;Argentina;ARG;18/06/2021;17475935;13852316;3623619;646;45708424;30.30582721
378;Argentina;ARG;19/06/2021;17837121;14172453;3664668;528;45708424;31.00621671
379;Argentina;ARG;20/06/2021;18085389;14397649;3687740;458;45708424;31.49889613
380;Argentina;ARG;21/06/2021;18198899;14504810;3694089;495;45708424;31.73334088
381;Argentina;ARG;22/06/2021;18380675;14660693;3719982;301;45708424;32.07437867
382;Argentina;ARG;23/06/2021;18646784;14886910;3759874;447;45708424;32.56929182
383;Argentina;ARG;24/06/2021;18921680;15128961;3792719;791;45708424;33.09884629
384;Argentina;ARG;25/06/2021;19205808;15374817;3830991;705;45708424;33.63672526
385;Argentina;ARG;26/06/2021;19499231;15617249;3881982;452;45708424;34.16711327
386;Argentina;ARG;27/06/2021;19749468;15831632;3917836;541;45708424;34.63613622
387;Argentina;ARG;28/06/2021;19951580;15993494;3958086;338;45708424;34.99025475
388;Argentina;ARG;29/06/2021;20221697;16228833;3992864;251;45708424;35.50512483
389;Argentina;ARG;30/06/2021;20543325;16504606;4038719;574;45708424;36.10845563
390;Argentina;ARG;01/07/2021;20907721;16821968;4085753;526;45708424;36.80277404
391;Argentina;ARG;02/07/2021;21310026;17106617;4203409;636;45708424;37.42552358
392;Argentina;ARG;03/07/2021;21781425;17479963;4301462;468;45708424;38.24232268
393;Argentina;ARG;04/07/2021;22179930;17796602;4383328;610;45708424;38.93505932
394;Argentina;ARG;05/07/2021;22444129;18011944;4432185;212;45708424;39.40618036
395;Argentina;ARG;06/07/2021;22813398;18246811;4566587;310;45708424;39.92001781
396;Argentina;ARG;07/07/2021;23317413;18577434;4739979;617;45708424;40.64334837
397;Argentina;ARG;08/07/2021;23722105;18869175;4852930;462;45708424;41.28161365
398;Argentina;ARG;09/07/2021;24048381;19162483;4885898;456;45708424;41.92330718
399;Argentina;ARG;10/07/2021;24518390;19507996;5010394;465;45708424;42.67921379
400;Argentina;ARG;11/07/2021;24616918;19594624;5022294;327;45708424;42.86873684
401;Argentina;ARG;12/07/2021;24862187;19822638;5039549;270;45708424;43.36758143
402;Argentina;ARG;13/07/2021;25254280;20178596;5075684;280;45708424;44.14633941
403;Argentina;ARG;14/07/2021;25718531;20605189;5113342;474;45708424;45.07963127
404;Argentina;ARG;15/07/2021;26134815;20985921;5148894;385;45708424;45.91258933
405;Argentina;ARG;16/07/2021;26511672;21317004;5194668;610;45708424;46.63692627
406;Argentina;ARG;17/07/2021;26934235;21644577;5289658;445;45708424;47.3535841
407;Argentina;ARG;18/07/2021;27200110;21839491;5360619;463;45708424;47.78001315
408;Argentina;ARG;19/07/2021;27430531;22030134;5400397;276;45708424;48.1970982
409;Argentina;ARG;20/07/2021;27825228;22342067;5483161;115;45708424;48.87953914
410;Argentina;ARG;21/07/2021;28264151;22573282;5690869;406;45708424;49.38538682
411;Argentina;ARG;22/07/2021;28674364;22876517;5797847;426;45708424;50.04879844
412;Argentina;ARG;23/07/2021;29075280;23209621;5865659;437;45708424;50.77755689
413;Argentina;ARG;24/07/2021;29437762;23492843;5944919;256;45708424;51.39718447
414;Argentina;ARG;25/07/2021;29723228;23714686;6008542;285;45708424;51.88252826
415;Argentina;ARG;26/07/2021;29880247;23857637;6022610;225;45708424;52.19527368
416;Argentina;ARG;27/07/2021;30230385;24096445;6133940;137;45708424;52.71773317
417;Argentina;ARG;28/07/2021;30655272;24302432;6352840;384;45708424;53.16838752
418;Argentina;ARG;29/07/2021;31075801;24542819;6532982;247;45708424;53.69430151
419;Argentina;ARG;30/07/2021;31471074;24754641;6716433;470;45708424;54.15772156
420;Argentina;ARG;31/07/2021;31877998;24966105;6911893;291;45708424;54.62035838
421;Argentina;ARG;01/08/2021;32148787;25092667;7056120;473;45708424;54.89724826
422;Argentina;ARG;02/08/2021;32335391;25178202;7157189;135;45708424;55.08438007
423;Argentina;ARG;03/08/2021;32695882;25337678;7358204;51;45708424;55.43327856
424;Argentina;ARG;04/08/2021;33335932;25646674;7689258;273;45708424;56.10929399
425;Argentina;ARG;05/08/2021;33735965;25806439;7929526;402;45708424;56.45882475
426;Argentina;ARG;06/08/2021;34134158;25950647;8183511;300;45708424;56.7743202
427;Argentina;ARG;07/08/2021;34430142;26028829;8401313;276;45708424;56.94536526
428;Argentina;ARG;08/08/2021;34624926;26076234;8548692;190;45708424;57.04907699
429;Argentina;ARG;09/08/2021;34902791;26179454;8723337;89;45708424;57.2748997
430;Argentina;ARG;10/08/2021;35247776;26293313;8954463;157;45708424;57.5239982
431;Argentina;ARG;12/08/2021;35762492;26414061;9348431;204;45708424;57.78816833
432;Argentina;ARG;13/08/2021;36038031;26484592;9553439;223;45708424;57.94247467
433;Argentina;ARG;14/08/2021;36387897;26565910;9821987;181;45708424;58.12038061
434;Argentina;ARG;15/08/2021;36641694;26609472;10032222;246;45708424;58.21568471
435;Argentina;ARG;16/08/2021;36809251;26643961;10165290;121;45708424;58.29113907
436;Argentina;ARG;17/08/2021;36941932;26684756;10257176;105;45708424;58.38038958
437;Argentina;ARG;18/08/2021;37234519;26784800;10449719;64;45708424;58.59926389
438;Argentina;ARG;19/08/2021;37689167;26902913;10786254;300;45708424;58.85766921
439;Argentina;ARG;20/08/2021;38145435;26993547;11151888;247;45708424;59.05595651
440;Argentina;ARG;21/08/2021;38584379;27105019;11479360;189;45708424;59.29983278
441;Argentina;ARG;22/08/2021;38904089;27178860;11725229;229;45708424;59.46138069
442;Argentina;ARG;23/08/2021;39133726;27210308;11923418;147;45708424;59.53018201
443;Argentina;ARG;24/08/2021;39507845;27301884;12205961;135;45708424;59.7305302
444;Argentina;ARG;25/08/2021;39951618;27414859;12536759;257;45708424;59.9776947
445;Argentina;ARG;26/08/2021;40407410;27490908;12916502;197;45708424;60.14407322
446;Argentina;ARG;27/08/2021;40855178;27585143;13270035;160;45708424;60.35023872
447;Argentina;ARG;28/08/2021;41305344;27681048;13624296;151;45708424;60.56005781
448;Argentina;ARG;29/08/2021;41625410;27750181;13875229;153;45708424;60.71130564
449;Argentina;ARG;30/08/2021;41930538;27797557;14132981;54;45708424;60.81495393
450;Argentina;ARG;31/08/2021;42260571;27873340;14387231;59;45708424;60.98075051
451;Argentina;ARG;01/09/2021;42792677;28005793;14786884;224;45708424;61.2705286
452;Argentina;ARG;02/09/2021;43221929;28100621;15121308;205;45708424;61.47799145
453;Argentina;ARG;03/09/2021;43696315;28183966;15512349;193;45708424;61.66033202
454;Argentina;ARG;04/09/2021;44049176;28249162;15800014;190;45708424;61.80296656
455;Argentina;ARG;05/09/2021;44401437;28306772;16094665;161;45708424;61.9290046
456;Argentina;ARG;06/09/2021;44667497;28344998;16322499;88;45708424;62.0126347
457;Argentina;ARG;07/09/2021;45177464;28431871;16745593;67;45708424;62.20269375
458;Argentina;ARG;08/09/2021;45523595;28485407;17038188;162;45708424;62.31981877
459;Argentina;ARG;09/09/2021;45917635;28553239;17364418;178;45708424;62.4682203
460;Argentina;ARG;10/09/2021;46299230;28619681;17679598;111;45708424;62.61358081
461;Argentina;ARG;11/09/2021;46690888;28679706;18011231;137;45708424;62.74490234
462;Argentina;ARG;12/09/2021;46894772;28706802;18188230;257;45708424;62.80418244
463;Argentina;ARG;13/09/2021;46995734;28721805;18274595;46;45708424;62.83700571
464;Argentina;ARG;14/09/2021;47242831;28758477;18485435;0;45708424;62.917236
465;Argentina;ARG;15/09/2021;47543513;28819589;18737801;238;45708424;63.05093564
466;Argentina;ARG;16/09/2021;47936962;28879464;19073705;176;45708424;63.181929
467;Argentina;ARG;17/09/2021;48310770;28929766;19398787;153;45708424;63.29197874
468;Argentina;ARG;18/09/2021;48572796;28968475;19623356;132;45708424;63.37666554
469;Argentina;ARG;19/09/2021;48830206;29013805;19842376;185;45708424;63.47583763
470;Argentina;ARG;20/09/2021;49017568;29032591;20011380;81;45708424;63.51693727
471;Argentina;ARG;21/09/2021;49331494;29081629;20276732;61;45708424;63.62422165
472;Argentina;ARG;22/09/2021;49729347;29157102;20602871;90;45708424;63.78934001
473;Argentina;ARG;23/09/2021;50010169;29201859;20840361;61;45708424;63.88725851
474;Argentina;ARG;24/09/2021;50277880;29308961;21003681;105;45708424;64.12157418
475;Argentina;ARG;25/09/2021;50575922;29398567;21216344;88;45708424;64.31761244
476;Armenia;ARM;20/06/2021;64293;52509;11784;2;2969317;1.768386467
477;Armenia;ARM;27/06/2021;74714;58518;16196;2;2969317;1.970756238
478;Armenia;ARM;11/07/2021;108107;77449;30658;2;2969317;2.608310261
479;Armenia;ARM;18/07/2021;131080;94560;36520;7;2969317;3.184570728
480;Armenia;ARM;25/07/2021;152529;108674;43855;3;2969317;3.659898893
481;Armenia;ARM;01/08/2021;171890;120285;51605;5;2969317;4.050931578
482;Armenia;ARM;08/08/2021;194902;132529;62373;9;2969317;4.463282297
483;Armenia;ARM;15/08/2021;220236;144573;75663;10;2969317;4.86889746
484;Armenia;ARM;22/08/2021;239342;153888;85454;15;2969317;5.182605966
485;Armenia;ARM;29/08/2021;275138;176552;98586;11;2969317;5.945879137
486;Armenia;ARM;05/09/2021;303325;195290;108035;7;2969317;6.576933349
487;Armenia;ARM;12/09/2021;335721;215278;120443;7;2969317;7.250084784
488;Armenia;ARM;19/09/2021;366779;237454;129325;14;2969317;7.996923198
489;Aruba;ABW;29/03/2021;25766;15600;10166;0;107204;14.55169583
490;Aruba;ABW;10/04/2021;41096;29197;11899;0;107204;27.23499123
491;Aruba;ABW;12/04/2021;43073;31139;11934;0;107204;29.0464908
492;Aruba;ABW;13/04/2021;45588;33563;12025;0;107204;31.30760046
493;Aruba;ABW;14/04/2021;48200;36058;12142;0;107204;33.63493899
494;Aruba;ABW;15/04/2021;50546;37981;12565;0;107204;35.42871535
495;Aruba;ABW;16/04/2021;52955;39961;12994;0;107204;37.27566136
496;Aruba;ABW;17/04/2021;55582;41770;13812;0;107204;38.96309839
497;Aruba;ABW;18/04/2021;55651;41837;13814;0;107204;39.02559606
498;Aruba;ABW;19/04/2021;58178;43266;14912;0;107204;40.35856871
499;Aruba;ABW;20/04/2021;60379;43945;16434;0;107204;40.9919406
500;Aruba;ABW;21/04/2021;62342;44421;17921;0;107204;41.43595388
501;Aruba;ABW;22/04/2021;64288;45097;19191;2;107204;42.06652737
502;Aruba;ABW;23/04/2021;67950;48061;19889;0;107204;44.83134958
503;Aruba;ABW;24/04/2021;69279;49351;19928;1;107204;46.03466289
504;Aruba;ABW;25/04/2021;73103;53161;19942;0;107204;49.58863475
505;Aruba;ABW;26/04/2021;73360;53244;20116;0;107204;49.66605724
506;Aruba;ABW;28/04/2021;74668;53813;20855;0;107204;50.19682101
507;Aruba;ABW;29/04/2021;75846;54095;21751;0;107204;50.4598709
508;Aruba;ABW;30/04/2021;76865;54306;22559;0;107204;50.65669191
509;Aruba;ABW;03/05/2021;77728;54614;23114;0;107204;50.94399463
510;Aruba;ABW;04/05/2021;78956;55152;23804;2;107204;51.44584157
511;Aruba;ABW;05/05/2021;79502;55359;24143;0;107204;51.63893138
512;Aruba;ABW;06/05/2021;79553;55371;24182;0;107204;51.650125
513;Aruba;ABW;07/05/2021;80258;55625;24633;0;107204;51.88705645
514;Aruba;ABW;08/05/2021;80699;55744;24955;0;107204;51.99805977
515;Aruba;ABW;10/05/2021;81616;56009;25607;0;107204;52.24525204
516;Aruba;ABW;11/05/2021;82877;56288;26589;1;107204;52.50550353
517;Aruba;ABW;12/05/2021;84239;56594;27645;1;107204;52.79094064
518;Aruba;ABW;13/05/2021;85441;56932;28509;2;107204;53.10622738
519;Aruba;ABW;14/05/2021;87536;57314;30222;0;107204;53.46255737
520;Aruba;ABW;15/05/2021;88602;57481;31121;0;107204;53.61833514
521;Aruba;ABW;17/05/2021;91006;57936;33070;0;107204;54.0427596
522;Aruba;ABW;18/05/2021;93734;58344;35390;0;107204;54.42334241
523;Aruba;ABW;19/05/2021;96007;58683;37324;1;107204;54.73956196
524;Aruba;ABW;20/05/2021;97921;58953;38968;0;107204;54.99141823
525;Aruba;ABW;21/05/2021;100003;59341;40662;0;107204;55.35334502
526;Aruba;ABW;22/05/2021;103395;60005;43390;1;107204;55.9727249
527;Aruba;ABW;23/05/2021;108471;61242;47229;0;107204;57.12659975
528;Aruba;ABW;24/05/2021;109756;61548;48208;0;107204;57.41203686
529;Aruba;ABW;25/05/2021;111377;62143;49234;1;107204;57.96705347
530;Aruba;ABW;26/05/2021;111665;62244;49421;0;107204;58.06126637
531;Aruba;ABW;27/05/2021;112316;62498;49818;0;107204;58.29819783
532;Aruba;ABW;28/05/2021;113098;62698;50400;0;107204;58.48475803
533;Aruba;ABW;29/05/2021;113662;62914;50748;0;107204;58.68624305
534;Aruba;ABW;31/05/2021;114154;63113;51041;0;107204;58.87187045
535;Aruba;ABW;01/06/2021;114632;63277;51355;0;107204;59.02484982
536;Aruba;ABW;02/06/2021;115144;63456;51688;0;107204;59.1918212
537;Aruba;ABW;03/06/2021;116563;64004;52559;0;107204;59.70299616
538;Aruba;ABW;04/06/2021;116577;64010;52567;0;107204;59.70859296
539;Aruba;ABW;06/06/2021;116579;64011;52568;0;107204;59.70952576
540;Aruba;ABW;07/06/2021;117036;64184;52852;0;107204;59.87090034
541;Aruba;ABW;08/06/2021;117696;64473;53223;0;107204;60.14047983
542;Aruba;ABW;09/06/2021;118316;64765;53551;0;107204;60.41285773
543;Aruba;ABW;10/06/2021;118873;65022;53851;0;107204;60.65258759
544;Aruba;ABW;11/06/2021;119395;65239;54156;0;107204;60.85500541
545;Aruba;ABW;12/06/2021;121471;66046;55425;0;107204;61.60777583
546;Aruba;ABW;14/06/2021;121874;66185;55689;0;107204;61.73743517
547;Aruba;ABW;15/06/2021;122269;66336;55933;0;107204;61.87828812
548;Aruba;ABW;16/06/2021;122680;66466;56214;0;107204;61.99955226
549;Aruba;ABW;17/06/2021;123115;66614;56501;0;107204;62.13760681
550;Aruba;ABW;18/06/2021;123571;66774;56797;0;107204;62.28685497
551;Aruba;ABW;20/06/2021;123890;66865;57025;0;107204;62.37173986
552;Aruba;ABW;21/06/2021;124313;66991;57322;0;107204;62.48927279
553;Aruba;ABW;22/06/2021;124332;67004;57328;0;107204;62.5013992
554;Aruba;ABW;23/06/2021;124856;67126;57730;0;107204;62.61520093
555;Aruba;ABW;24/06/2021;125289;67278;58011;0;107204;62.75698668
556;Aruba;ABW;27/06/2021;125290;67278;58012;0;107204;62.75698668
557;Aruba;ABW;28/06/2021;125875;67457;58418;0;107204;62.92395806
558;Aruba;ABW;29/06/2021;126387;67610;58777;0;107204;63.06667662
559;Aruba;ABW;30/06/2021;127256;67827;59429;0;107204;63.26909444
560;Aruba;ABW;01/07/2021;127416;67890;59526;0;107204;63.3278609
561;Aruba;ABW;02/07/2021;127984;68087;59897;0;107204;63.5116227
562;Aruba;ABW;05/07/2021;128575;68241;60334;0;107204;63.65527406
563;Aruba;ABW;06/07/2021;129162;68478;60684;0;107204;63.8763479
564;Aruba;ABW;07/07/2021;129646;68664;60982;0;107204;64.04984889
565;Aruba;ABW;08/07/2021;130121;68855;61266;0;107204;64.22801388
566;Aruba;ABW;09/07/2021;130670;69031;61639;0;107204;64.39218686
567;Aruba;ABW;10/07/2021;131930;70174;61756;0;107204;65.45837842
568;Aruba;ABW;12/07/2021;132344;70353;61991;0;107204;65.6253498
569;Aruba;ABW;13/07/2021;132715;70539;62176;0;107204;65.79885079
570;Aruba;ABW;14/07/2021;133180;70755;62425;0;107204;66.00033581
571;Aruba;ABW;15/07/2021;133727;71025;62702;0;107204;66.25219208
572;Aruba;ABW;16/07/2021;133750;71035;62715;1;107204;66.26152009
573;Aruba;ABW;19/07/2021;134510;71409;63101;0;107204;66.61038767
574;Aruba;ABW;20/07/2021;134521;71415;63106;0;107204;66.61598448
575;Aruba;ABW;21/07/2021;134983;71650;63333;0;107204;66.83519272
576;Aruba;ABW;22/07/2021;135450;71894;63556;1;107204;67.06279616
577;Aruba;ABW;23/07/2021;135509;71913;63596;0;107204;67.08051938
578;Aruba;ABW;26/07/2021;135988;72151;63837;0;107204;67.30252603
579;Aruba;ABW;27/07/2021;136496;72440;64056;0;107204;67.57210552
580;Aruba;ABW;28/07/2021;136907;72598;64309;0;107204;67.71948808
581;Aruba;ABW;29/07/2021;137305;72758;64547;0;107204;67.86873624
582;Aruba;ABW;30/07/2021;137598;72787;64811;0;107204;67.89578747
583;Aruba;ABW;31/07/2021;138509;72793;65716;0;107204;67.90138428
584;Aruba;ABW;01/08/2021;138513;72795;65718;0;107204;67.90324988
585;Aruba;ABW;02/08/2021;138688;72813;65875;0;107204;67.9200403
586;Aruba;ABW;03/08/2021;139043;72843;66200;1;107204;67.94802433
587;Aruba;ABW;04/08/2021;139122;72858;66264;1;107204;67.96201634
588;Aruba;ABW;05/08/2021;139303;72908;66395;0;107204;68.00865639
589;Aruba;ABW;06/08/2021;139566;72991;66575;0;107204;68.08607888
590;Aruba;ABW;09/08/2021;139887;73125;66762;0;107204;68.21107421
591;Aruba;ABW;10/08/2021;140304;73394;66910;0;107204;68.46199769
592;Aruba;ABW;11/08/2021;140901;73738;67163;0;107204;68.78288124
593;Aruba;ABW;12/08/2021;141116;73843;67273;0;107204;68.88082534
594;Aruba;ABW;13/08/2021;141611;74089;67522;2;107204;69.11029439
595;Aruba;ABW;16/08/2021;142033;74271;67762;0;107204;69.28006418
596;Aruba;ABW;17/08/2021;142606;74555;68051;4;107204;69.54497966
597;Aruba;ABW;18/08/2021;143030;74788;68242;2;107204;69.7623223
598;Aruba;ABW;19/08/2021;143396;74987;68409;0;107204;69.9479497
599;Aruba;ABW;20/08/2021;143661;75163;68498;0;107204;70.11212268
600;Aruba;ABW;22/08/2021;145934;77278;68656;0;107204;72.08499683
601;Aruba;ABW;23/08/2021;146254;77540;68714;0;107204;72.32939069
602;Aruba;ABW;24/08/2021;146496;77745;68751;2;107204;72.5206149
603;Aruba;ABW;25/08/2021;146793;77973;68820;2;107204;72.73329353
604;Aruba;ABW;26/08/2021;147080;78173;68907;0;107204;72.91985374
605;Aruba;ABW;27/08/2021;147363;78344;69019;4;107204;73.07936271
606;Aruba;ABW;29/08/2021;147577;78460;69117;0;107204;73.18756763
607;Aruba;ABW;30/08/2021;147653;78503;69150;0;107204;73.22767807
608;Aruba;ABW;31/08/2021;148225;78669;69556;4;107204;73.38252304
609;Aruba;ABW;01/09/2021;148632;78853;69779;2;107204;73.55415843
610;Aruba;ABW;02/09/2021;148867;78935;69932;7;107204;73.63064811
611;Aruba;ABW;03/09/2021;149047;78997;70050;0;107204;73.68848177
612;Aruba;ABW;06/09/2021;149590;79209;70381;0;107204;73.88623559
